date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit,store_name,city,region,store_size_sqft,opening_date,revenue,cost,profit
30-08-2023,7910,1034,Electronics,4,990.73,1322.52,Store_1034,Hyderabad,South,3336,06-08-2019,3962.92,5290.08,-1327.16
03-12-2023,7911,1040,Sports,12,879.67,1190.52,Store_1040,Hyderabad,South,3088,19-09-2019,10556.04,14286.24,-3730.2
19-12-2023,7912,1024,Clothing,4,1101.13,868.4,Store_1024,Mumbai,South,3027,13-05-2017,4404.52,3473.6,930.92
20-10-2023,7913,1049,Groceries,2,491.08,1218.8,Store_1049,Delhi,South,1502,06-03-2017,982.16,2437.6,-1455.44
04-02-2023,7914,1017,Clothing,12,631.03,254.66,Store_1017,Pune,East,4884,13-10-2022,7572.36,3055.92,4516.44
11-07-2023,7915,1029,Electronics,13,246.91,316.53,Store_1029,Delhi,West,2522,07-04-2020,3209.83,4114.89,-905.06
29-01-2023,7916,1036,Groceries,16,920.58,337.03,Store_1036,Pune,South,2796,24-06-2016,14729.28,5392.48,9336.8
15-01-2023,7917,1050,Furniture,4,1242.8,1170.74,Store_1050,Hyderabad,West,3454,17-11-2017,4971.2,4682.96,288.24
13-01-2024,7918,1012,Electronics,8,1863.94,1339.72,Store_1012,Bangalore,East,1379,25-10-2017,14911.52,10717.76,4193.76
13-07-2023,7919,1031,Groceries,5,1491.19,857.37,Store_1031,Bangalore,North,1391,07-12-2021,7455.95,4286.85,3169.1
04-07-2023,7920,1049,Sports,14,1459.97,1438.22,Store_1049,Delhi,South,1502,06-03-2017,20439.58,20135.08,304.5
04-10-2023,7921,1009,Groceries,15,650.6,1100.2,Store_1009,Bangalore,West,3264,14-04-2022,9759,16503,-6744
22-05-2023,7922,1019,Sports,11,1782.17,858.62,Store_1019,Mumbai,North,4928,26-07-2015,19603.87,9444.82,10159.05
01-07-2023,7923,1046,Sports,10,1896.56,929.04,Store_1046,Delhi,East,3977,17-05-2019,18965.6,9290.4,9675.2
23-07-2023,7924,1046,Groceries,10,1867.91,1278.82,Store_1046,Delhi,East,3977,17-05-2019,18679.1,12788.2,5890.9
10-08-2023,7925,1017,Clothing,6,125.67,162.57,Store_1017,Pune,East,4884,13-10-2022,754.02,975.42,-221.4
25-04-2023,7926,1002,Clothing,16,1228.48,276.99,Store_1002,Kolkata,South,3767,15-03-2017,19655.68,4431.84,15223.84
01-02-2024,7927,1040,Sports,4,1304.29,421.45,Store_1040,Hyderabad,South,3088,19-09-2019,5217.16,1685.8,3531.36
10-02-2024,7928,1005,Electronics,9,625.38,1345.32,Store_1005,Kolkata,South,1878,10-03-2020,5628.42,12107.88,-6479.46
19-07-2023,7929,1039,Groceries,10,1985.2,1419.07,Store_1039,Hyderabad,West,4065,29-03-2018,19852,14190.7,5661.3
20-02-2024,7930,1048,Electronics,5,617.82,553.57,Store_1048,Hyderabad,North,4119,17-05-2022,3089.1,2767.85,321.25
06-02-2023,7931,1016,Clothing,10,472.39,1388.07,Store_1016,Hyderabad,East,3062,20-05-2017,4723.9,13880.7,-9156.8
30-04-2023,7932,1017,Electronics,16,994.08,833.87,Store_1017,Pune,East,4884,13-10-2022,15905.28,13341.92,2563.36
13-01-2023,7933,1027,Furniture,11,680.14,725.71,Store_1027,Hyderabad,South,4134,17-10-2017,7481.54,7982.81,-501.27
15-02-2024,7934,1007,Furniture,6,1851.86,1254.16,Store_1007,Bangalore,South,1791,20-04-2019,11111.16,7524.96,3586.2
30-12-2023,7935,1008,Clothing,7,908.15,832.74,Store_1008,Bangalore,West,4993,18-08-2017,6357.05,5829.18,527.87
22-04-2023,7936,1008,Electronics,12,849.79,698.09,Store_1008,Bangalore,West,4993,18-08-2017,10197.48,8377.08,1820.4
10-01-2023,7937,1023,Groceries,13,1270.43,53.47,Store_1023,Hyderabad,West,2152,24-01-2019,16515.59,695.11,15820.48
09-04-2023,7938,1032,Clothing,17,208.17,48.96,Store_1032,Mumbai,East,2698,28-03-2021,3538.89,832.32,2706.57
05-04-2023,7939,1043,Furniture,9,1525.63,952.56,Store_1043,Kolkata,East,1200,10-03-2022,13730.67,8573.04,5157.63
10-02-2023,7940,1047,Clothing,8,1548.38,137.92,Store_1047,Mumbai,West,4104,19-05-2023,12387.04,1103.36,11283.68
07-02-2023,7941,1018,Electronics,16,974.35,1113.31,Store_1018,Pune,South,1064,28-01-2016,15589.6,17812.96,-2223.36
10-06-2023,7942,1038,Electronics,3,1913.61,944.84,Store_1038,Bangalore,South,3278,16-01-2022,5740.83,2834.52,2906.31
14-09-2023,7943,1012,Electronics,5,1179.71,702.86,Store_1012,Bangalore,East,1379,25-10-2017,5898.55,3514.3,2384.25
22-05-2023,7944,1015,Sports,13,1405.71,1073.41,Store_1015,Mumbai,West,2180,02-02-2016,18274.23,13954.33,4319.9
09-12-2023,7945,1028,Electronics,18,1852.47,1489.81,Store_1028,Delhi,South,2162,06-04-2015,33344.46,26816.58,6527.88
09-07-2023,7946,1038,Furniture,16,1349.37,392.14,Store_1038,Bangalore,South,3278,16-01-2022,21589.92,6274.24,15315.68
27-05-2023,7947,1050,Furniture,14,892.06,848.87,Store_1050,Hyderabad,West,3454,17-11-2017,12488.84,11884.18,604.66
15-03-2023,7948,1031,Sports,11,98.3,1269,Store_1031,Bangalore,North,1391,07-12-2021,1081.3,13959,-12877.7
18-05-2023,7949,1009,Furniture,18,1470.18,54.81,Store_1009,Bangalore,West,3264,14-04-2022,26463.24,986.58,25476.66
14-04-2023,7950,1008,Furniture,8,1931.49,329.16,Store_1008,Bangalore,West,4993,18-08-2017,15451.92,2633.28,12818.64
06-03-2023,7951,1046,Clothing,12,966.96,795.81,Store_1046,Delhi,East,3977,17-05-2019,11603.52,9549.72,2053.8
15-07-2023,7952,1019,Electronics,19,712.55,841.8,Store_1019,Mumbai,North,4928,26-07-2015,13538.45,15994.2,-2455.75
13-09-2023,7953,1008,Clothing,2,1062.56,156.91,Store_1008,Bangalore,West,4993,18-08-2017,2125.12,313.82,1811.3
05-04-2023,7954,1034,Clothing,9,1470.45,628.92,Store_1034,Hyderabad,South,3336,06-08-2019,13234.05,5660.28,7573.77
04-07-2023,7955,1004,Furniture,9,51.35,794.08,Store_1004,Kolkata,North,1337,24-06-2022,462.15,7146.72,-6684.57
15-02-2023,7956,1031,Groceries,14,1780.06,651.77,Store_1031,Bangalore,North,1391,07-12-2021,24920.84,9124.78,15796.06
10-11-2023,7957,1038,Electronics,15,1778.41,1059.88,Store_1038,Bangalore,South,3278,16-01-2022,26676.15,15898.2,10777.95
05-02-2024,7958,1003,Groceries,11,1105.53,1163.9,Store_1003,Bangalore,South,4820,16-11-2020,12160.83,12802.9,-642.07
14-08-2023,7959,1035,Furniture,13,288.64,706.58,Store_1035,Pune,West,1378,17-11-2023,3752.32,9185.54,-5433.22
07-02-2024,7960,1019,Sports,5,1360.02,655.72,Store_1019,Mumbai,North,4928,26-07-2015,6800.1,3278.6,3521.5
24-11-2023,7961,1043,Clothing,6,318.8,1066.88,Store_1043,Kolkata,East,1200,10-03-2022,1912.8,6401.28,-4488.48
04-05-2023,7962,1029,Furniture,5,1039.72,846.29,Store_1029,Delhi,West,2522,07-04-2020,5198.6,4231.45,967.15
18-11-2023,7963,1010,Furniture,1,232.58,1309.55,Store_1010,Kolkata,East,1763,25-01-2019,232.58,1309.55,-1076.97
08-09-2023,7964,1012,Groceries,18,1198.68,737.28,Store_1012,Bangalore,East,1379,25-10-2017,21576.24,13271.04,8305.2
03-02-2024,7965,1046,Sports,8,670.24,874.26,Store_1046,Delhi,East,3977,17-05-2019,5361.92,6994.08,-1632.16
22-05-2023,7966,1030,Clothing,17,1670.43,219.34,Store_1030,Bangalore,South,3640,24-10-2019,28397.31,3728.78,24668.53
11-02-2024,7967,1030,Sports,11,1609.89,1258.92,Store_1030,Bangalore,South,3640,24-10-2019,17708.79,13848.12,3860.67
02-01-2023,7968,1018,Sports,11,1997.02,650.77,Store_1018,Pune,South,1064,28-01-2016,21967.22,7158.47,14808.75
06-01-2024,7969,1024,Sports,3,552.13,1087.02,Store_1024,Mumbai,South,3027,13-05-2017,1656.39,3261.06,-1604.67
19-01-2024,7970,1032,Electronics,8,170.51,661.34,Store_1032,Mumbai,East,2698,28-03-2021,1364.08,5290.72,-3926.64
06-02-2024,7971,1009,Sports,8,913.86,31.49,Store_1009,Bangalore,West,3264,14-04-2022,7310.88,251.92,7058.96
20-11-2023,7972,1047,Furniture,3,212.64,618.6,Store_1047,Mumbai,West,4104,19-05-2023,637.92,1855.8,-1217.88
17-10-2023,7973,1024,Electronics,10,398.07,246.83,Store_1024,Mumbai,South,3027,13-05-2017,3980.7,2468.3,1512.4
28-08-2023,7974,1026,Electronics,19,1214.74,615.96,Store_1026,Kolkata,South,2495,17-07-2016,23080.06,11703.24,11376.82
31-05-2023,7975,1003,Sports,14,1204.66,502.38,Store_1003,Bangalore,South,4820,16-11-2020,16865.24,7033.32,9831.92
30-07-2023,7976,1023,Furniture,18,134.49,327.74,Store_1023,Hyderabad,West,2152,24-01-2019,2420.82,5899.32,-3478.5
03-12-2023,7977,1011,Clothing,3,913.66,211.94,Store_1011,Hyderabad,West,3235,14-05-2022,2740.98,635.82,2105.16
29-10-2023,7978,1010,Sports,14,1083.93,1100.98,Store_1010,Kolkata,East,1763,25-01-2019,15175.02,15413.72,-238.7
23-09-2023,7979,1050,Electronics,11,572.65,1139.64,Store_1050,Hyderabad,West,3454,17-11-2017,6299.15,12536.04,-6236.89
24-10-2023,7980,1036,Clothing,10,1750.48,419.55,Store_1036,Pune,South,2796,24-06-2016,17504.8,4195.5,13309.3
30-05-2023,7981,1013,Clothing,14,364.14,757.93,Store_1013,Pune,West,1492,17-05-2016,5097.96,10611.02,-5513.06
26-04-2023,7982,1029,Electronics,1,545.11,712.18,Store_1029,Delhi,West,2522,07-04-2020,545.11,712.18,-167.07
24-01-2023,7983,1038,Clothing,16,356.14,552.21,Store_1038,Bangalore,South,3278,16-01-2022,5698.24,8835.36,-3137.12
18-11-2023,7984,1013,Furniture,6,277.27,438.13,Store_1013,Pune,West,1492,17-05-2016,1663.62,2628.78,-965.16
26-01-2023,7985,1026,Furniture,18,1764.01,303.47,Store_1026,Kolkata,South,2495,17-07-2016,31752.18,5462.46,26289.72
18-06-2023,7986,1020,Sports,16,591.83,1313.15,Store_1020,Hyderabad,West,4910,04-11-2017,9469.28,21010.4,-11541.12
14-01-2023,7987,1005,Sports,19,1458.92,1254.97,Store_1005,Kolkata,South,1878,10-03-2020,27719.48,23844.43,3875.05
05-06-2023,7988,1020,Clothing,16,884.57,643.25,Store_1020,Hyderabad,West,4910,04-11-2017,14153.12,10292,3861.12
15-01-2023,7989,1014,Electronics,5,1289.95,1090.17,Store_1014,Kolkata,North,4112,15-09-2022,6449.75,5450.85,998.9
07-06-2023,7990,1045,Furniture,12,1859.94,762.55,Store_1045,Kolkata,South,1779,17-02-2022,22319.28,9150.6,13168.68
04-09-2023,7991,1014,Groceries,6,1696.99,155.51,Store_1014,Kolkata,North,4112,15-09-2022,10181.94,933.06,9248.88
13-03-2023,7992,1008,Sports,2,184.52,1238.91,Store_1008,Bangalore,West,4993,18-08-2017,369.04,2477.82,-2108.78
26-02-2023,7993,1048,Furniture,16,1698.14,352.33,Store_1048,Hyderabad,North,4119,17-05-2022,27170.24,5637.28,21532.96
04-06-2023,7994,1013,Clothing,11,931.06,1069.02,Store_1013,Pune,West,1492,17-05-2016,10241.66,11759.22,-1517.56
12-06-2023,7995,1024,Furniture,12,732.78,805.28,Store_1024,Mumbai,South,3027,13-05-2017,8793.36,9663.36,-870
27-06-2023,7996,1015,Furniture,11,1361.16,1045.09,Store_1015,Mumbai,West,2180,02-02-2016,14972.76,11495.99,3476.77
12-02-2024,7997,1001,Clothing,19,1902.91,722.67,Store_1001,Hyderabad,South,4796,18-10-2019,36155.29,13730.73,22424.56
14-02-2024,7998,1022,Sports,8,233.56,1062.76,Store_1022,Delhi,West,2367,18-01-2023,1868.48,8502.08,-6633.6
17-10-2023,7999,1034,Sports,18,1547.75,78.23,Store_1034,Hyderabad,South,3336,06-08-2019,27859.5,1408.14,26451.36
08-06-2023,8000,1050,Groceries,5,446.84,90.05,Store_1050,Hyderabad,West,3454,17-11-2017,2234.2,450.25,1783.95
07-08-2023,8001,1040,Groceries,12,791.27,1347.62,Store_1040,Hyderabad,South,3088,19-09-2019,9495.24,16171.44,-6676.2
16-12-2023,8002,1003,Sports,10,1753.95,1132.05,Store_1003,Bangalore,South,4820,16-11-2020,17539.5,11320.5,6219
10-06-2023,8003,1026,Sports,15,1114.31,1247.85,Store_1026,Kolkata,South,2495,17-07-2016,16714.65,18717.75,-2003.1
18-04-2023,8004,1014,Sports,5,181.54,701.18,Store_1014,Kolkata,North,4112,15-09-2022,907.7,3505.9,-2598.2
04-01-2023,8005,1041,Sports,17,1040.69,705.68,Store_1041,Delhi,East,4099,24-08-2023,17691.73,11996.56,5695.17
26-06-2023,8006,1008,Furniture,4,1589.8,814.99,Store_1008,Bangalore,West,4993,18-08-2017,6359.2,3259.96,3099.24
28-12-2023,8007,1049,Groceries,12,1081.32,388.18,Store_1049,Delhi,South,1502,06-03-2017,12975.84,4658.16,8317.68
02-10-2023,8008,1016,Clothing,18,375.43,1108.25,Store_1016,Hyderabad,East,3062,20-05-2017,6757.74,19948.5,-13190.76
05-12-2023,8009,1042,Electronics,8,917.83,1249.3,Store_1042,Bangalore,West,3182,25-12-2019,7342.64,9994.4,-2651.76
14-02-2023,8010,1021,Clothing,17,1852.47,1363.62,Store_1021,Kolkata,South,3568,25-02-2020,31491.99,23181.54,8310.45
15-04-2023,8011,1010,Electronics,8,1333.5,790.04,Store_1010,Kolkata,East,1763,25-01-2019,10668,6320.32,4347.68
07-12-2023,8012,1025,Furniture,13,1473.28,639.43,Store_1025,Pune,South,3695,22-08-2022,19152.64,8312.59,10840.05
13-10-2023,8013,1038,Groceries,3,1582.58,1251.47,Store_1038,Bangalore,South,3278,16-01-2022,4747.74,3754.41,993.33
10-01-2024,8014,1022,Electronics,3,226.85,1136.42,Store_1022,Delhi,West,2367,18-01-2023,680.55,3409.26,-2728.71
26-01-2023,8015,1049,Sports,7,1184,1304.89,Store_1049,Delhi,South,1502,06-03-2017,8288,9134.23,-846.23
05-05-2023,8016,1048,Furniture,18,783.03,993.92,Store_1048,Hyderabad,North,4119,17-05-2022,14094.54,17890.56,-3796.02
25-10-2023,8017,1047,Electronics,7,321.36,1328.47,Store_1047,Mumbai,West,4104,19-05-2023,2249.52,9299.29,-7049.77
22-10-2023,8018,1046,Sports,2,445.28,160.89,Store_1046,Delhi,East,3977,17-05-2019,890.56,321.78,568.78
24-07-2023,8019,1004,Furniture,7,1573.26,1028.96,Store_1004,Kolkata,North,1337,24-06-2022,11012.82,7202.72,3810.1
11-10-2023,8020,1004,Electronics,2,364.9,160.53,Store_1004,Kolkata,North,1337,24-06-2022,729.8,321.06,408.74
25-01-2023,8021,1030,Sports,7,659.22,1130.89,Store_1030,Bangalore,South,3640,24-10-2019,4614.54,7916.23,-3301.69
10-02-2024,8022,1002,Groceries,14,605.5,953.81,Store_1002,Kolkata,South,3767,15-03-2017,8477,13353.34,-4876.34
02-11-2023,8023,1029,Furniture,15,144.83,53.51,Store_1029,Delhi,West,2522,07-04-2020,2172.45,802.65,1369.8
29-12-2023,8024,1043,Electronics,16,951.21,910.91,Store_1043,Kolkata,East,1200,10-03-2022,15219.36,14574.56,644.8
23-08-2023,8025,1036,Sports,8,1543.56,245.03,Store_1036,Pune,South,2796,24-06-2016,12348.48,1960.24,10388.24
20-03-2023,8026,1021,Groceries,16,93.2,239.34,Store_1021,Kolkata,South,3568,25-02-2020,1491.2,3829.44,-2338.24
12-03-2023,8027,1021,Sports,7,269.48,251.18,Store_1021,Kolkata,South,3568,25-02-2020,1886.36,1758.26,128.1
20-01-2024,8028,1048,Groceries,11,1454.36,741.22,Store_1048,Hyderabad,North,4119,17-05-2022,15997.96,8153.42,7844.54
29-08-2023,8029,1021,Electronics,4,1207.48,199.81,Store_1021,Kolkata,South,3568,25-02-2020,4829.92,799.24,4030.68
30-01-2023,8030,1004,Sports,18,1444.73,214.71,Store_1004,Kolkata,North,1337,24-06-2022,26005.14,3864.78,22140.36
20-06-2023,8031,1001,Sports,13,498.7,406.57,Store_1001,Hyderabad,South,4796,18-10-2019,6483.1,5285.41,1197.69
28-01-2023,8032,1026,Clothing,17,1617.35,31.26,Store_1026,Kolkata,South,2495,17-07-2016,27494.95,531.42,26963.53
23-11-2023,8033,1002,Furniture,12,985.75,435.41,Store_1002,Kolkata,South,3767,15-03-2017,11829,5224.92,6604.08
03-10-2023,8034,1009,Sports,18,1240.09,939.06,Store_1009,Bangalore,West,3264,14-04-2022,22321.62,16903.08,5418.54
14-02-2023,8035,1045,Groceries,10,229.7,914.31,Store_1045,Kolkata,South,1779,17-02-2022,2297,9143.1,-6846.1
17-12-2023,8036,1018,Furniture,7,449.81,1455.21,Store_1018,Pune,South,1064,28-01-2016,3148.67,10186.47,-7037.8
14-12-2023,8037,1048,Electronics,12,1558.05,205.86,Store_1048,Hyderabad,North,4119,17-05-2022,18696.6,2470.32,16226.28
14-02-2023,8038,1048,Furniture,12,486.62,1302.39,Store_1048,Hyderabad,North,4119,17-05-2022,5839.44,15628.68,-9789.24
08-08-2023,8039,1042,Clothing,13,230.43,605.05,Store_1042,Bangalore,West,3182,25-12-2019,2995.59,7865.65,-4870.06
28-11-2023,8040,1041,Electronics,1,1214.55,598.94,Store_1041,Delhi,East,4099,24-08-2023,1214.55,598.94,615.61
26-02-2023,8041,1011,Sports,7,1118.48,542.75,Store_1011,Hyderabad,West,3235,14-05-2022,7829.36,3799.25,4030.11
07-07-2023,8042,1025,Electronics,16,1235.39,213.36,Store_1025,Pune,South,3695,22-08-2022,19766.24,3413.76,16352.48
15-03-2023,8043,1026,Electronics,16,1255.7,733.4,Store_1026,Kolkata,South,2495,17-07-2016,20091.2,11734.4,8356.8
22-01-2023,8044,1036,Clothing,16,1025.38,1187.45,Store_1036,Pune,South,2796,24-06-2016,16406.08,18999.2,-2593.12
16-08-2023,8045,1042,Groceries,16,1012.86,1316.89,Store_1042,Bangalore,West,3182,25-12-2019,16205.76,21070.24,-4864.48
29-10-2023,8046,1035,Electronics,14,1852.12,1445.4,Store_1035,Pune,West,1378,17-11-2023,25929.68,20235.6,5694.08
15-02-2023,8047,1038,Groceries,11,1091.07,1184.38,Store_1038,Bangalore,South,3278,16-01-2022,12001.77,13028.18,-1026.41
25-01-2023,8048,1003,Furniture,19,1253.74,945.94,Store_1003,Bangalore,South,4820,16-11-2020,23821.06,17972.86,5848.2
17-05-2023,8049,1041,Clothing,11,570.59,761.37,Store_1041,Delhi,East,4099,24-08-2023,6276.49,8375.07,-2098.58
29-08-2023,8050,1035,Sports,2,1748.63,1316.1,Store_1035,Pune,West,1378,17-11-2023,3497.26,2632.2,865.06
18-09-2023,8051,1050,Electronics,7,97.52,1117.09,Store_1050,Hyderabad,West,3454,17-11-2017,682.64,7819.63,-7136.99
30-10-2023,8052,1040,Groceries,9,1136.59,267.05,Store_1040,Hyderabad,South,3088,19-09-2019,10229.31,2403.45,7825.86
01-01-2024,8053,1022,Electronics,9,798.51,1033.35,Store_1022,Delhi,West,2367,18-01-2023,7186.59,9300.15,-2113.56
01-10-2023,8054,1008,Clothing,14,1227.61,663.63,Store_1008,Bangalore,West,4993,18-08-2017,17186.54,9290.82,7895.72
04-02-2024,8055,1015,Sports,10,752.34,905.83,Store_1015,Mumbai,West,2180,02-02-2016,7523.4,9058.3,-1534.9
30-11-2023,8056,1045,Furniture,16,1449.49,1350.58,Store_1045,Kolkata,South,1779,17-02-2022,23191.84,21609.28,1582.56
21-07-2023,8057,1007,Furniture,18,89.65,989.28,Store_1007,Bangalore,South,1791,20-04-2019,1613.7,17807.04,-16193.34
14-02-2024,8058,1019,Groceries,1,841.48,1409.92,Store_1019,Mumbai,North,4928,26-07-2015,841.48,1409.92,-568.44
18-01-2024,8059,1040,Furniture,2,1670.96,1303.56,Store_1040,Hyderabad,South,3088,19-09-2019,3341.92,2607.12,734.8
19-07-2023,8060,1042,Groceries,4,537.89,219.48,Store_1042,Bangalore,West,3182,25-12-2019,2151.56,877.92,1273.64
03-10-2023,8061,1017,Sports,2,152.86,47.13,Store_1017,Pune,East,4884,13-10-2022,305.72,94.26,211.46
05-05-2023,8062,1001,Electronics,4,1018.22,595.08,Store_1001,Hyderabad,South,4796,18-10-2019,4072.88,2380.32,1692.56
17-01-2023,8063,1045,Clothing,6,1954.24,1302.04,Store_1045,Kolkata,South,1779,17-02-2022,11725.44,7812.24,3913.2
29-04-2023,8064,1029,Sports,4,175.11,368.29,Store_1029,Delhi,West,2522,07-04-2020,700.44,1473.16,-772.72
23-05-2023,8065,1013,Sports,18,186.61,1046.36,Store_1013,Pune,West,1492,17-05-2016,3358.98,18834.48,-15475.5
03-01-2023,8066,1048,Furniture,5,1210.48,729.71,Store_1048,Hyderabad,North,4119,17-05-2022,6052.4,3648.55,2403.85
01-12-2023,8067,1029,Furniture,11,537.63,1126.73,Store_1029,Delhi,West,2522,07-04-2020,5913.93,12394.03,-6480.1
20-03-2023,8068,1041,Clothing,13,849.95,272.52,Store_1041,Delhi,East,4099,24-08-2023,11049.35,3542.76,7506.59
09-07-2023,8069,1042,Electronics,3,1669.49,381.46,Store_1042,Bangalore,West,3182,25-12-2019,5008.47,1144.38,3864.09
29-06-2023,8070,1006,Sports,19,437.75,386.51,Store_1006,Mumbai,North,2076,05-08-2022,8317.25,7343.69,973.56
07-06-2023,8071,1005,Furniture,11,1452.63,836.24,Store_1005,Kolkata,South,1878,10-03-2020,15978.93,9198.64,6780.29
28-08-2023,8072,1034,Sports,11,1033.75,455.75,Store_1034,Hyderabad,South,3336,06-08-2019,11371.25,5013.25,6358
21-07-2023,8073,1011,Electronics,2,1814.67,1223.23,Store_1011,Hyderabad,West,3235,14-05-2022,3629.34,2446.46,1182.88
26-02-2023,8074,1009,Groceries,15,1947.28,539.79,Store_1009,Bangalore,West,3264,14-04-2022,29209.2,8096.85,21112.35
27-07-2023,8075,1038,Electronics,8,995.67,1001.45,Store_1038,Bangalore,South,3278,16-01-2022,7965.36,8011.6,-46.24
02-10-2023,8076,1040,Sports,2,1190.06,1424.3,Store_1040,Hyderabad,South,3088,19-09-2019,2380.12,2848.6,-468.48
29-06-2023,8077,1041,Sports,8,1504.39,922.18,Store_1041,Delhi,East,4099,24-08-2023,12035.12,7377.44,4657.68
03-05-2023,8078,1009,Clothing,15,671.41,385.97,Store_1009,Bangalore,West,3264,14-04-2022,10071.15,5789.55,4281.6
01-01-2023,8079,1008,Sports,16,492.14,1250.77,Store_1008,Bangalore,West,4993,18-08-2017,7874.24,20012.32,-12138.08
20-02-2023,8080,1044,Furniture,13,1931.14,48.44,Store_1044,Bangalore,West,2863,22-06-2022,25104.82,629.72,24475.1
08-01-2024,8081,1040,Clothing,17,893.6,407.11,Store_1040,Hyderabad,South,3088,19-09-2019,15191.2,6920.87,8270.33
03-02-2023,8082,1003,Sports,14,53.1,599.61,Store_1003,Bangalore,South,4820,16-11-2020,743.4,8394.54,-7651.14
13-12-2023,8083,1013,Electronics,14,1683.55,318.09,Store_1013,Pune,West,1492,17-05-2016,23569.7,4453.26,19116.44
04-07-2023,8084,1019,Sports,1,1219.35,917.91,Store_1019,Mumbai,North,4928,26-07-2015,1219.35,917.91,301.44
26-12-2023,8085,1034,Electronics,1,378.69,850.26,Store_1034,Hyderabad,South,3336,06-08-2019,378.69,850.26,-471.57
03-08-2023,8086,1032,Electronics,3,108.77,627.55,Store_1032,Mumbai,East,2698,28-03-2021,326.31,1882.65,-1556.34
27-07-2023,8087,1049,Sports,15,618.39,462.74,Store_1049,Delhi,South,1502,06-03-2017,9275.85,6941.1,2334.75
02-06-2023,8088,1016,Electronics,5,1859.38,667.84,Store_1016,Hyderabad,East,3062,20-05-2017,9296.9,3339.2,5957.7
31-10-2023,8089,1036,Groceries,5,1870.31,458.07,Store_1036,Pune,South,2796,24-06-2016,9351.55,2290.35,7061.2
19-10-2023,8090,1018,Clothing,4,656.46,355.25,Store_1018,Pune,South,1064,28-01-2016,2625.84,1421,1204.84
29-03-2023,8091,1014,Sports,14,1680.07,546.37,Store_1014,Kolkata,North,4112,15-09-2022,23520.98,7649.18,15871.8
18-12-2023,8092,1030,Groceries,7,911.6,915.43,Store_1030,Bangalore,South,3640,24-10-2019,6381.2,6408.01,-26.81
30-07-2023,8093,1002,Electronics,15,1325.97,983.13,Store_1002,Kolkata,South,3767,15-03-2017,19889.55,14746.95,5142.6
24-01-2024,8094,1013,Electronics,11,702.17,467.1,Store_1013,Pune,West,1492,17-05-2016,7723.87,5138.1,2585.77
17-05-2023,8095,1027,Clothing,14,1056.15,1422.68,Store_1027,Hyderabad,South,4134,17-10-2017,14786.1,19917.52,-5131.42
15-08-2023,8096,1017,Groceries,6,622.87,415.08,Store_1017,Pune,East,4884,13-10-2022,3737.22,2490.48,1246.74
20-12-2023,8097,1031,Groceries,10,169.17,1076.83,Store_1031,Bangalore,North,1391,07-12-2021,1691.7,10768.3,-9076.6
06-10-2023,8098,1015,Sports,7,321.79,149.78,Store_1015,Mumbai,West,2180,02-02-2016,2252.53,1048.46,1204.07
26-04-2023,8099,1020,Electronics,10,616.82,1007.32,Store_1020,Hyderabad,West,4910,04-11-2017,6168.2,10073.2,-3905
16-06-2023,8100,1005,Furniture,14,1953.69,706.12,Store_1005,Kolkata,South,1878,10-03-2020,27351.66,9885.68,17465.98
16-05-2023,8101,1007,Sports,5,1933.06,866.59,Store_1007,Bangalore,South,1791,20-04-2019,9665.3,4332.95,5332.35
08-05-2023,8102,1018,Sports,1,1663.94,300.59,Store_1018,Pune,South,1064,28-01-2016,1663.94,300.59,1363.35
23-01-2023,8103,1011,Sports,19,503.39,667.34,Store_1011,Hyderabad,West,3235,14-05-2022,9564.41,12679.46,-3115.05
21-08-2023,8104,1032,Clothing,8,911.12,1156.43,Store_1032,Mumbai,East,2698,28-03-2021,7288.96,9251.44,-1962.48
14-08-2023,8105,1050,Clothing,19,907.58,1157.61,Store_1050,Hyderabad,West,3454,17-11-2017,17244.02,21994.59,-4750.57
08-03-2023,8106,1027,Sports,17,804.6,379.21,Store_1027,Hyderabad,South,4134,17-10-2017,13678.2,6446.57,7231.63
04-09-2023,8107,1026,Furniture,19,137.52,548.32,Store_1026,Kolkata,South,2495,17-07-2016,2612.88,10418.08,-7805.2
08-08-2023,8108,1037,Groceries,16,1092.33,35.61,Store_1037,Pune,South,4561,25-11-2017,17477.28,569.76,16907.52
03-07-2023,8109,1045,Groceries,4,191.98,162.24,Store_1045,Kolkata,South,1779,17-02-2022,767.92,648.96,118.96
29-08-2023,8110,1028,Electronics,8,1613.74,216.29,Store_1028,Delhi,South,2162,06-04-2015,12909.92,1730.32,11179.6
30-01-2023,8111,1050,Groceries,4,1398.05,461.67,Store_1050,Hyderabad,West,3454,17-11-2017,5592.2,1846.68,3745.52
14-08-2023,8112,1002,Groceries,13,737.84,1145.75,Store_1002,Kolkata,South,3767,15-03-2017,9591.92,14894.75,-5302.83
29-11-2023,8113,1020,Furniture,7,1311.92,780.07,Store_1020,Hyderabad,West,4910,04-11-2017,9183.44,5460.49,3722.95
06-11-2023,8114,1004,Groceries,1,504.42,1195.13,Store_1004,Kolkata,North,1337,24-06-2022,504.42,1195.13,-690.71
13-10-2023,8115,1013,Furniture,9,567.24,1139.71,Store_1013,Pune,West,1492,17-05-2016,5105.16,10257.39,-5152.23
12-04-2023,8116,1024,Clothing,4,662.56,893.09,Store_1024,Mumbai,South,3027,13-05-2017,2650.24,3572.36,-922.12
