date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit
2023-06-08 18:00:00,8959,1033,Electronics,17,909.58,660.97
2023-03-04 21:00:00,8960,1003,Electronics,8,634.44,590.78
2023-11-12 13:00:00,8961,1023,Electronics,8,658.42,519.09
2023-03-07 18:00:00,8962,1011,Sports,2,1568.64,341.9
2023-02-06 15:00:00,8963,1048,Electronics,7,60.65,1145.98
2023-04-01 02:00:00,8964,1018,Sports,6,1510.71,156.94
2024-02-11 20:00:00,8965,1047,Sports,18,1630.28,1334.71
2024-02-15 00:00:00,8966,1041,Groceries,7,1807.66,287.29
2023-11-18 10:00:00,8967,1044,Clothing,18,1272.42,1470.41
2023-02-26 15:00:00,8968,1029,Electronics,12,700.24,1483.05
2023-07-04 15:00:00,8969,1050,Electronics,7,883.11,615.63
2023-12-06 12:00:00,8970,1005,Electronics,7,1940.99,1482.1
2023-06-15 00:00:00,8971,1024,Sports,1,1768.31,1307.53
2023-06-08 19:00:00,8972,1029,Furniture,10,953.88,151.17
2023-06-26 18:00:00,8973,1029,Clothing,10,1888.97,1422.57
2023-06-25 17:00:00,8974,1026,Electronics,12,1654.76,92.5
2023-01-04 08:00:00,8975,1040,Furniture,3,1807.13,297.41
2023-04-24 20:00:00,8976,1003,Furniture,3,1381.81,889.36
2023-11-23 09:00:00,8977,1002,Furniture,13,1722.43,148.68
2023-04-23 21:00:00,8978,1025,Clothing,13,1788.94,267.74
2023-04-11 22:00:00,8979,1019,Furniture,6,229.43,1431.63
2023-06-01 17:00:00,8980,1040,Electronics,3,1932.17,1492.19
2023-01-28 19:00:00,8981,1002,Electronics,15,700.55,1203.26
2023-04-15 00:00:00,8982,1019,Groceries,9,907.8,787.36
2023-05-26 19:00:00,8983,1001,Sports,6,1594.21,1353.44
2024-02-06 12:00:00,8984,1027,Furniture,6,1346.55,194.49
2024-02-02 09:00:00,8985,1045,Sports,8,1791.47,1416.05
2023-12-03 16:00:00,8986,1049,Sports,11,831.12,546.78
2023-10-12 07:00:00,8987,1035,Sports,19,777.91,1296.39
2023-02-19 13:00:00,8988,1041,Sports,16,111.79,1012.51
2023-10-03 04:00:00,8989,1005,Sports,9,952.31,1441.6
2023-12-27 10:00:00,8990,1038,Electronics,11,1461.94,1301.08
2024-01-27 20:00:00,8991,1004,Clothing,16,637.3,1335.21
2024-01-15 07:00:00,8992,1017,Furniture,6,952.32,958.68
2023-02-12 17:00:00,8993,1021,Furniture,17,477.83,1254.74
2023-11-21 09:00:00,8994,1048,Electronics,16,1556.94,1142.98
2023-01-03 23:00:00,8995,1031,Electronics,18,168.0,267.59
2023-08-20 02:00:00,8996,1048,Sports,1,1425.5,983.44
2023-04-22 21:00:00,8997,1022,Clothing,18,788.93,247.82
2024-01-27 01:00:00,8998,1011,Furniture,8,131.11,1308.1
2023-11-04 04:00:00,8999,1034,Groceries,10,1714.27,126.95
2023-03-19 00:00:00,9000,1049,Electronics,2,1001.06,1480.96
2023-03-26 06:00:00,9001,1015,Groceries,9,1218.67,618.92
2023-09-22 02:00:00,9002,1050,Furniture,4,1477.46,280.83
2023-06-05 21:00:00,9003,1010,Electronics,11,1327.4,1405.44
2023-02-24 02:00:00,9004,1038,Furniture,10,1475.17,96.78
2023-06-20 22:00:00,9005,1032,Electronics,14,1536.45,721.06
2023-02-07 16:00:00,9006,1048,Furniture,7,1198.85,1162.23
2023-05-07 02:00:00,9007,1031,Groceries,19,762.99,495.62
2023-10-07 13:00:00,9008,1037,Clothing,6,524.13,807.39
2023-07-16 07:00:00,9009,1044,Electronics,16,1810.66,1059.61
2023-12-01 05:00:00,9010,1028,Groceries,19,1941.35,1429.41
2023-09-06 17:00:00,9011,1031,Furniture,19,747.44,180.97
2023-04-20 04:00:00,9012,1006,Groceries,13,269.01,261.12
2023-04-21 06:00:00,9013,1014,Electronics,12,483.95,778.04
2023-07-22 17:00:00,9014,1023,Groceries,15,1357.8,645.16
2023-11-03 01:00:00,9015,1016,Furniture,8,387.22,633.87
2023-04-06 09:00:00,9016,1025,Sports,4,1571.24,466.53
2023-11-04 02:00:00,9017,1039,Clothing,8,1849.91,854.21
2023-06-11 08:00:00,9018,1002,Clothing,16,1929.12,1328.43
2024-02-08 05:00:00,9019,1038,Sports,16,68.18,266.56
2023-11-17 10:00:00,9020,1041,Electronics,2,1918.4,346.47
2023-03-02 00:00:00,9021,1039,Groceries,17,1493.38,1016.11
2023-02-01 21:00:00,9022,1034,Groceries,5,213.9,112.61
2023-06-20 12:00:00,9023,1040,Sports,5,859.72,1020.43
2024-01-25 05:00:00,9024,1043,Sports,12,1415.09,492.25
2023-04-22 02:00:00,9025,1025,Furniture,7,1915.54,556.05
2023-12-27 15:00:00,9026,1036,Furniture,5,370.08,626.16
2023-09-06 16:00:00,9027,1016,Clothing,4,299.08,543.89
2023-11-15 09:00:00,9028,1018,Electronics,17,971.08,1266.58
2023-04-01 21:00:00,9029,1013,Electronics,6,1937.79,1420.72
2024-02-14 18:00:00,9030,1037,Sports,14,1944.19,835.58
2023-06-12 00:00:00,9031,1027,Clothing,9,494.43,885.36
2023-02-05 00:00:00,9032,1034,Clothing,4,672.73,133.61
2023-09-03 19:00:00,9033,1011,Furniture,11,1820.66,1078.39
2023-06-21 14:00:00,9034,1001,Groceries,16,1482.94,888.63
2023-01-24 13:00:00,9035,1013,Electronics,16,1946.02,104.08
2023-09-08 05:00:00,9036,1030,Clothing,16,1791.64,321.69
2024-01-17 12:00:00,9037,1005,Furniture,6,469.44,326.86
2024-01-18 19:00:00,9038,1018,Furniture,15,1531.47,281.32
2023-10-29 02:00:00,9039,1014,Furniture,3,144.7,998.21
2024-01-26 19:00:00,9040,1013,Groceries,9,1644.77,1394.81
2023-09-03 10:00:00,9041,1032,Clothing,1,1223.04,1151.57
2023-06-29 15:00:00,9042,1007,Sports,11,1914.4,731.74
2023-11-19 08:00:00,9043,1008,Sports,6,1922.06,623.96
2024-01-04 16:00:00,9044,1050,Furniture,5,149.09,598.09
2023-05-05 06:00:00,9045,1007,Furniture,18,363.02,913.83
2024-01-23 17:00:00,9046,1049,Groceries,12,994.2,558.05
2023-09-11 11:00:00,9047,1016,Furniture,7,1765.01,362.4
2023-01-24 04:00:00,9048,1043,Clothing,2,1638.17,916.18
2023-05-06 19:00:00,9049,1031,Furniture,7,1930.52,604.34
2023-04-18 12:00:00,9050,1027,Furniture,9,1255.26,50.76
2023-12-06 10:00:00,9051,1033,Clothing,8,550.3,62.68
2023-12-10 11:00:00,9052,1029,Electronics,9,98.96,432.98
2024-02-03 01:00:00,9053,1008,Sports,10,484.71,783.26
2024-01-27 02:00:00,9054,1033,Furniture,12,1366.78,550.73
2023-06-17 11:00:00,9055,1041,Clothing,2,1856.24,65.36
2023-05-11 18:00:00,9056,1019,Sports,10,675.76,358.03
2024-02-15 00:00:00,9057,1021,Groceries,3,1757.62,171.74
2023-01-28 23:00:00,9058,1041,Electronics,1,820.05,1424.49
2023-02-02 09:00:00,9059,1021,Furniture,17,651.13,489.87
2023-07-25 07:00:00,9060,1025,Electronics,1,1042.25,51.71
2023-05-06 22:00:00,9061,1042,Furniture,5,912.43,1001.03
2023-03-19 12:00:00,9062,1023,Furniture,14,1831.91,371.7
2023-05-11 19:00:00,9063,1011,Furniture,6,963.1,863.1
2023-02-14 18:00:00,9064,1033,Electronics,9,590.8,251.6
2024-02-17 20:00:00,9065,1020,Groceries,14,1693.0,1476.5
2024-01-30 19:00:00,9066,1025,Clothing,4,1997.56,1456.28
2023-10-09 19:00:00,9067,1026,Clothing,1,1313.93,994.3
2023-03-24 18:00:00,9068,1040,Groceries,6,538.4,1069.59
2024-01-19 01:00:00,9069,1012,Groceries,7,515.69,656.04
2023-09-21 15:00:00,9070,1032,Furniture,6,162.53,1444.4
2023-02-13 14:00:00,9071,1033,Furniture,1,200.72,652.9
2023-04-01 16:00:00,9072,1010,Clothing,8,1834.22,382.02
2023-04-08 10:00:00,9073,1004,Furniture,12,238.15,199.61
2023-01-21 20:00:00,9074,1015,Furniture,11,994.47,335.94
2023-04-04 01:00:00,9075,1006,Groceries,2,1411.34,871.15
2023-07-12 00:00:00,9076,1027,Electronics,2,1708.19,390.28
2023-10-29 10:00:00,9077,1005,Sports,2,383.98,991.75
2023-11-29 04:00:00,9078,1005,Sports,8,903.67,591.81
2023-10-03 10:00:00,9079,1018,Furniture,7,540.39,1333.7
2023-01-26 00:00:00,9080,1028,Furniture,16,548.86,850.96
2023-06-28 12:00:00,9081,1035,Sports,9,642.49,945.23
2024-01-18 12:00:00,9082,1022,Groceries,16,1194.88,848.14
2023-07-06 19:00:00,9083,1034,Sports,2,82.33,1331.79
2023-09-03 21:00:00,9084,1004,Sports,3,847.09,123.23
2023-09-13 09:00:00,9085,1018,Sports,2,414.32,129.0
2023-03-15 02:00:00,9086,1041,Furniture,19,1935.88,1061.56
2023-04-13 16:00:00,9087,1026,Furniture,17,1186.32,1158.91
2023-07-06 18:00:00,9088,1042,Sports,12,1742.79,667.38
2024-02-08 14:00:00,9089,1022,Furniture,11,431.6,547.89
2024-01-12 20:00:00,9090,1047,Sports,19,1629.53,438.58
2023-11-05 08:00:00,9091,1033,Groceries,6,858.83,374.56
2023-10-11 14:00:00,9092,1043,Furniture,10,396.5,1370.58
2023-12-27 03:00:00,9093,1014,Electronics,14,1534.43,463.86
2023-11-05 04:00:00,9094,1031,Furniture,1,1535.92,982.68
2023-11-02 18:00:00,9095,1010,Groceries,15,1991.98,1187.03
2024-02-19 14:00:00,9096,1024,Groceries,6,1572.83,62.29
2023-08-07 09:00:00,9097,1021,Furniture,13,333.27,79.8
2023-11-05 02:00:00,9098,1048,Clothing,14,678.96,519.71
2023-09-26 05:00:00,9099,1008,Sports,13,930.87,1053.14
2023-07-15 15:00:00,9100,1032,Sports,16,296.97,413.37
2023-04-18 20:00:00,9101,1031,Groceries,1,1586.68,32.18
2023-03-16 06:00:00,9102,1034,Furniture,14,1077.06,453.58
2023-09-05 19:00:00,9103,1023,Clothing,13,1891.68,162.49
2023-10-02 18:00:00,9104,1025,Electronics,10,1199.15,352.54
2023-05-27 16:00:00,9105,1007,Sports,10,1069.65,519.79
2024-02-20 11:00:00,9106,1019,Clothing,4,189.28,218.24
2023-05-15 02:00:00,9107,1007,Sports,14,341.22,1068.36
2023-06-06 13:00:00,9108,1047,Furniture,12,1706.58,406.2
2023-06-17 08:00:00,9109,1008,Sports,6,1981.82,1001.81
2023-04-29 05:00:00,9110,1014,Electronics,15,859.6,910.58
2023-09-08 00:00:00,9111,1001,Furniture,5,1629.67,1350.13
2023-10-21 02:00:00,9112,1013,Groceries,10,1273.79,159.26
2023-11-01 13:00:00,9113,1003,Clothing,9,1920.17,345.47
2023-06-26 15:00:00,9114,1028,Sports,10,514.37,1301.81
2023-07-04 12:00:00,9115,1038,Furniture,12,1112.43,1238.53
2024-02-05 11:00:00,9116,1015,Furniture,4,847.15,312.4
2023-06-22 22:00:00,9117,1036,Sports,4,1106.35,188.37
2024-02-01 18:00:00,9118,1003,Groceries,13,574.27,1288.67
2023-03-02 06:00:00,9119,1004,Sports,14,1020.61,291.86
2024-02-06 08:00:00,9120,1005,Groceries,12,1268.37,1310.53
2023-09-27 12:00:00,9121,1050,Sports,13,208.37,1442.84
2023-08-30 06:00:00,9122,1026,Furniture,13,1498.83,354.59
2023-06-23 23:00:00,9123,1025,Electronics,2,1427.72,1265.37
2023-07-31 16:00:00,9124,1010,Electronics,19,1766.89,653.03
2023-02-06 00:00:00,9125,1008,Furniture,9,880.42,1189.5
2023-10-13 20:00:00,9126,1012,Electronics,10,170.25,628.87
2023-12-27 23:00:00,9127,1003,Groceries,17,949.85,133.48
2023-09-17 01:00:00,9128,1027,Furniture,10,318.34,1077.66
2023-08-25 08:00:00,9129,1050,Groceries,13,1312.52,251.51
2023-03-04 14:00:00,9130,1023,Furniture,1,141.91,1392.73
2023-07-15 04:00:00,9131,1040,Groceries,2,779.29,644.09
2023-02-28 18:00:00,9132,1033,Groceries,17,211.54,150.54
2023-06-07 02:00:00,9133,1014,Electronics,13,56.56,365.87
2023-07-14 03:00:00,9134,1023,Furniture,17,1923.09,1297.9
2023-06-16 17:00:00,9135,1031,Sports,13,1992.45,502.0
2023-05-26 03:00:00,9136,1013,Electronics,17,1133.23,1288.8
2023-07-10 02:00:00,9137,1012,Groceries,19,515.96,283.26
2023-01-25 22:00:00,9138,1035,Groceries,14,1826.64,718.28
2024-01-18 15:00:00,9139,1018,Sports,10,1849.92,1321.04
2023-05-07 17:00:00,9140,1021,Sports,2,1716.29,101.16
2023-12-07 00:00:00,9141,1045,Groceries,14,1111.52,477.29
2023-09-24 07:00:00,9142,1047,Sports,17,195.67,1367.48
2023-10-31 15:00:00,9143,1042,Clothing,5,222.46,906.89
2023-01-03 18:00:00,9144,1001,Electronics,18,1798.41,1082.86
2023-12-05 11:00:00,9145,1038,Furniture,3,1757.86,1267.93
2023-04-25 14:00:00,9146,1041,Sports,16,897.07,799.69
2023-12-27 21:00:00,9147,1042,Sports,19,689.9,1272.69
2024-02-18 04:00:00,9148,1047,Clothing,18,1306.04,968.98
2023-10-11 14:00:00,9149,1009,Furniture,5,1623.63,1037.91
2023-09-25 21:00:00,9150,1023,Clothing,8,1476.79,254.7
2023-12-05 11:00:00,9151,1014,Furniture,6,1250.43,1410.36
2023-03-09 23:00:00,9152,1011,Electronics,15,501.45,1200.24
2023-09-26 20:00:00,9153,1007,Sports,3,561.88,403.67
2023-02-02 06:00:00,9154,1031,Electronics,9,1461.93,882.59
2023-09-12 11:00:00,9155,1024,Furniture,11,1615.11,583.4
2023-11-22 04:00:00,9156,1026,Sports,14,276.46,1000.79
2024-02-08 06:00:00,9157,1030,Clothing,9,415.23,1490.81
2023-06-17 11:00:00,9158,1034,Groceries,10,1376.92,97.25
2023-02-08 17:00:00,9159,1046,Clothing,15,808.52,1430.21
2023-05-06 12:00:00,9160,1038,Groceries,18,1148.42,136.42
2023-07-29 08:00:00,9161,1005,Clothing,19,1248.89,707.32
2023-09-19 00:00:00,9162,1005,Furniture,7,1563.6,738.7
2023-11-29 05:00:00,9163,1019,Electronics,19,1621.15,425.02
2024-02-09 01:00:00,9164,1038,Groceries,5,596.19,863.05
2023-07-17 01:00:00,9165,1028,Furniture,18,1105.53,1255.93
2023-11-28 17:00:00,9166,1026,Electronics,1,290.87,462.12
2023-04-28 11:00:00,9167,1042,Electronics,12,1691.93,133.5
2023-10-05 07:00:00,9168,1023,Sports,6,1698.62,959.46
2023-02-19 08:00:00,9169,1046,Sports,13,634.04,1135.07
2023-12-20 08:00:00,9170,1049,Sports,17,363.21,1433.15
2023-09-22 07:00:00,9171,1030,Groceries,9,186.68,264.5
2023-01-22 23:00:00,9172,1003,Groceries,1,1171.2,1355.0
2023-02-08 04:00:00,9173,1028,Electronics,12,228.28,738.72
2024-02-17 12:00:00,9174,1033,Groceries,1,1377.16,376.56
2023-05-29 22:00:00,9175,1042,Electronics,4,1372.35,1445.24
2023-05-19 07:00:00,9176,1003,Furniture,7,1247.28,380.49
2023-02-28 14:00:00,9177,1005,Clothing,5,1759.29,1108.16
2023-02-21 17:00:00,9178,1019,Electronics,5,787.65,1183.78
2023-08-05 22:00:00,9179,1042,Electronics,7,1809.43,662.86
2023-10-30 01:00:00,9180,1048,Furniture,17,122.0,1044.28
2023-05-11 13:00:00,9181,1001,Sports,12,269.88,871.54
2023-02-03 06:00:00,9182,1038,Sports,15,853.8,312.29
2023-03-05 11:00:00,9183,1009,Sports,3,1208.29,1147.04
2023-10-28 09:00:00,9184,1005,Electronics,17,113.13,1394.18
2023-07-25 08:00:00,9185,1046,Electronics,14,1156.5,748.3
2023-05-01 08:00:00,9186,1042,Groceries,15,649.43,1491.64
2023-04-23 02:00:00,9187,1034,Groceries,15,1779.94,659.11
2023-06-20 11:00:00,9188,1037,Clothing,15,1089.9,735.21
2023-10-31 10:00:00,9189,1033,Clothing,19,1196.39,1020.63
2024-01-29 01:00:00,9190,1025,Groceries,11,1893.96,303.08
2023-09-18 09:00:00,9191,1042,Electronics,18,1540.13,1355.86
2023-01-29 18:00:00,9192,1029,Furniture,10,904.63,1207.87
2023-12-30 07:00:00,9193,1025,Groceries,9,979.92,1312.45
2023-03-04 07:00:00,9194,1009,Electronics,3,1313.45,926.05
2023-02-07 04:00:00,9195,1003,Groceries,1,440.39,1329.11
2023-12-24 10:00:00,9196,1015,Sports,11,222.87,1029.56
2024-01-29 09:00:00,9197,1004,Groceries,16,656.91,781.99
2023-09-02 17:00:00,9198,1045,Sports,3,1567.85,1399.73
2023-07-07 15:00:00,9199,1038,Electronics,9,551.78,676.39
2023-02-07 09:00:00,9200,1020,Sports,11,304.98,765.84
2023-01-30 14:00:00,9201,1049,Groceries,17,477.09,279.23
2023-06-03 23:00:00,9202,1023,Sports,1,1374.0,1423.06
2023-04-22 22:00:00,9203,1037,Furniture,9,1247.2,354.95
2023-10-27 12:00:00,9204,1047,Sports,3,1392.21,326.08
2023-08-29 18:00:00,9205,1008,Sports,10,677.82,178.76
2023-11-20 16:00:00,9206,1037,Clothing,5,1806.67,696.44
2023-07-28 21:00:00,9207,1045,Furniture,11,930.95,432.21
2023-07-08 00:00:00,9208,1033,Electronics,5,1051.74,1118.95
2023-01-18 07:00:00,9209,1033,Sports,12,1900.18,482.06
2024-02-07 15:00:00,9210,1007,Furniture,14,1959.59,1089.53
2023-06-24 04:00:00,9211,1022,Electronics,12,1340.01,318.06
2023-06-27 14:00:00,9212,1005,Furniture,19,1892.39,368.05
2023-04-15 19:00:00,9213,1046,Clothing,9,1105.94,1215.08
2024-01-22 23:00:00,9214,1015,Electronics,7,649.2,575.51
2024-01-11 01:00:00,9215,1021,Electronics,16,664.43,194.31
2023-08-24 00:00:00,9216,1025,Sports,7,1139.93,1443.26
2023-10-03 16:00:00,9217,1017,Groceries,14,1229.82,290.77
2023-02-11 08:00:00,9218,1050,Electronics,8,907.25,250.79
2024-01-30 17:00:00,9219,1007,Electronics,18,1773.35,556.82
2023-07-02 02:00:00,9220,1050,Clothing,3,882.06,170.58
2023-03-15 21:00:00,9221,1019,Clothing,2,583.18,258.76
2023-05-29 09:00:00,9222,1007,Clothing,5,65.56,1274.27
2023-06-09 00:00:00,9223,1040,Sports,8,1942.61,282.12
2023-10-04 09:00:00,9224,1045,Electronics,19,1657.41,193.8
2023-03-15 04:00:00,9225,1050,Clothing,9,1250.34,1323.54
2023-04-09 21:00:00,9226,1024,Clothing,2,1669.56,682.38
2023-04-18 08:00:00,9227,1011,Furniture,15,1630.06,261.03
2024-01-14 11:00:00,9228,1041,Furniture,8,1867.11,884.83
2023-06-24 08:00:00,9229,1001,Clothing,10,802.83,91.01
2024-01-06 19:00:00,9230,1032,Sports,7,1131.96,658.25
2023-04-10 21:00:00,9231,1040,Groceries,19,242.32,897.76
2023-09-06 17:00:00,9232,1044,Furniture,1,1932.37,1436.97
2023-07-08 23:00:00,9233,1002,Furniture,2,1971.0,509.9
2023-10-14 19:00:00,9234,1015,Electronics,3,1588.71,1154.63
2023-12-05 15:00:00,9235,1021,Electronics,14,935.54,225.07
2024-01-18 00:00:00,9236,1024,Clothing,15,1018.31,667.37
2023-01-31 14:00:00,9237,1050,Electronics,14,898.97,358.01
2023-01-27 08:00:00,9238,1017,Electronics,8,621.96,753.93
2023-06-27 20:00:00,9239,1047,Groceries,18,1079.19,643.33
2023-06-20 19:00:00,9240,1009,Sports,17,154.22,1470.28
2023-05-01 21:00:00,9241,1035,Clothing,7,1984.18,1378.72
2023-03-11 07:00:00,9242,1020,Groceries,1,876.9,885.84
2023-08-21 23:00:00,9243,1019,Clothing,9,1858.36,289.47
2023-06-11 08:00:00,9244,1018,Sports,9,1462.33,848.73
2023-02-13 22:00:00,9245,1020,Clothing,11,615.39,1194.36
2023-12-24 04:00:00,9246,1030,Electronics,19,483.0,85.9
2023-05-09 10:00:00,9247,1040,Sports,6,1991.57,668.02
2023-11-30 15:00:00,9248,1001,Groceries,7,1555.65,92.69
2024-02-12 16:00:00,9249,1024,Groceries,15,536.84,388.62
2023-06-27 13:00:00,9250,1024,Furniture,6,181.52,165.41
2023-04-10 13:00:00,9251,1047,Groceries,9,1408.99,1442.05
2023-05-29 01:00:00,9252,1019,Furniture,15,640.88,278.18
2023-08-03 02:00:00,9253,1030,Electronics,6,481.6,250.65
2024-01-27 15:00:00,9254,1026,Groceries,7,1483.13,1458.92
2023-01-23 16:00:00,9255,1042,Sports,17,1374.56,788.47
2023-06-02 15:00:00,9256,1044,Furniture,6,988.75,1144.24
2023-04-04 07:00:00,9257,1038,Groceries,9,1888.18,511.15
2023-06-07 05:00:00,9258,1029,Electronics,3,1375.29,813.31
2023-04-20 11:00:00,9259,1013,Sports,14,1792.17,40.07
2023-10-03 18:00:00,9260,1004,Sports,6,421.58,630.96
2023-10-10 12:00:00,9261,1045,Electronics,4,628.46,845.98
2023-11-30 23:00:00,9262,1017,Groceries,16,253.81,786.18
2023-05-11 10:00:00,9263,1033,Clothing,16,643.93,626.55
2023-01-05 00:00:00,9264,1005,Groceries,9,1944.97,1188.22
2023-06-10 18:00:00,9265,1028,Furniture,4,1927.57,767.41
2023-04-23 20:00:00,9266,1024,Furniture,8,1532.75,965.1
2023-08-13 21:00:00,9267,1017,Groceries,8,1066.04,301.39
2023-09-14 08:00:00,9268,1050,Furniture,6,1572.52,1296.41
2023-01-20 00:00:00,9269,1039,Clothing,8,1129.3,563.37
2023-09-04 10:00:00,9270,1048,Clothing,6,56.84,738.69
2023-07-02 00:00:00,9271,1040,Sports,14,1028.02,547.73
2023-06-20 08:00:00,9272,1044,Furniture,14,1217.9,1341.1
2024-01-20 07:00:00,9273,1046,Groceries,18,568.21,1354.09
2023-12-16 23:00:00,9274,1011,Sports,13,446.42,359.7
2023-03-22 17:00:00,9275,1012,Clothing,15,583.93,1136.49
2023-02-17 18:00:00,9276,1013,Sports,3,1266.07,181.24
2023-08-03 16:00:00,9277,1008,Electronics,6,334.83,73.88
2023-06-29 03:00:00,9278,1001,Furniture,17,1454.64,1259.78
2023-12-05 06:00:00,9279,1009,Groceries,16,874.22,222.83
2023-12-26 18:00:00,9280,1028,Clothing,6,739.03,257.53
2023-11-20 07:00:00,9281,1002,Sports,8,1624.1,921.68
2023-11-28 09:00:00,9282,1014,Groceries,13,1036.82,1230.65
2023-07-19 08:00:00,9283,1013,Furniture,13,787.88,308.71
2024-01-12 00:00:00,9284,1048,Groceries,17,1762.4,197.86
2023-03-02 21:00:00,9285,1002,Furniture,3,768.09,143.66
2023-02-18 07:00:00,9286,1004,Furniture,13,1725.05,66.52
2023-01-17 02:00:00,9287,1012,Furniture,7,1033.19,201.22
2023-10-27 16:00:00,9288,1048,Sports,5,455.61,1415.76
2024-02-17 22:00:00,9289,1010,Furniture,11,1245.0,170.07
2023-07-18 23:00:00,9290,1003,Groceries,18,606.38,908.41
2023-05-23 01:00:00,9291,1004,Electronics,4,336.95,1383.82
2023-01-29 17:00:00,9292,1006,Groceries,7,218.73,952.9
2023-10-20 20:00:00,9293,1023,Sports,4,521.31,78.14
2023-10-30 14:00:00,9294,1005,Furniture,10,1486.28,906.73
2023-08-25 00:00:00,9295,1050,Electronics,1,1684.1,1357.51
2023-10-09 22:00:00,9296,1003,Sports,17,1730.36,504.16
2024-01-26 01:00:00,9297,1010,Clothing,5,576.79,491.03
2023-02-09 16:00:00,9298,1043,Clothing,17,1338.9,395.83
2023-09-13 22:00:00,9299,1019,Clothing,3,499.19,773.15
2023-09-06 15:00:00,9300,1014,Electronics,9,1264.39,379.78
2023-10-28 05:00:00,9301,1021,Groceries,3,1780.06,1093.97
2023-04-14 12:00:00,9302,1043,Electronics,3,129.74,977.95
2023-03-19 06:00:00,9303,1028,Electronics,9,1971.19,619.14
2023-05-15 15:00:00,9304,1021,Electronics,5,1662.82,1092.16
2023-04-19 05:00:00,9305,1036,Clothing,10,1535.24,174.79
2023-11-23 05:00:00,9306,1024,Groceries,15,1398.16,1131.81
2023-12-08 02:00:00,9307,1038,Electronics,12,1552.03,916.28
2023-06-15 23:00:00,9308,1017,Groceries,6,1989.46,956.22
2023-10-18 03:00:00,9309,1022,Furniture,7,1551.87,125.06
2023-10-06 12:00:00,9310,1019,Electronics,7,735.62,938.66
2023-01-28 08:00:00,9311,1045,Electronics,4,1247.15,756.36
2023-11-19 15:00:00,9312,1010,Electronics,13,707.0,744.22
2023-10-12 23:00:00,9313,1011,Furniture,15,1941.63,503.12
2024-02-21 04:00:00,9314,1038,Furniture,18,1805.27,41.19
2023-09-21 00:00:00,9315,1002,Clothing,18,1156.86,651.28
2023-11-27 18:00:00,9316,1033,Sports,7,1573.48,619.35
2024-02-19 18:00:00,9317,1043,Groceries,10,1823.89,651.52
2023-09-15 08:00:00,9318,1031,Sports,16,525.02,929.63
2023-05-17 21:00:00,9319,1048,Electronics,8,1179.99,470.86
2024-02-12 09:00:00,9320,1035,Electronics,19,989.35,425.99
2023-08-20 15:00:00,9321,1037,Clothing,11,1554.6,761.74
2023-05-29 11:00:00,9322,1047,Sports,6,789.21,900.71
2023-07-11 00:00:00,9323,1047,Electronics,10,1432.51,863.97
2023-07-20 17:00:00,9324,1036,Sports,19,835.84,1326.01
2023-07-30 01:00:00,9325,1023,Clothing,14,266.6,1160.64
2023-09-15 14:00:00,9326,1036,Sports,6,258.89,106.72
2023-12-01 10:00:00,9327,1040,Groceries,4,282.16,858.31
2023-05-16 04:00:00,9328,1039,Clothing,15,113.41,644.19
2023-02-13 08:00:00,9329,1026,Sports,5,1089.3,560.75
2023-04-05 17:00:00,9330,1025,Electronics,16,1360.21,1438.11
2023-06-01 05:00:00,9331,1017,Furniture,7,297.12,701.49
2023-03-30 02:00:00,9332,1015,Furniture,2,1243.12,1087.57
2023-11-03 20:00:00,9333,1037,Clothing,13,1215.59,1451.62
2023-03-11 21:00:00,9334,1045,Furniture,2,336.83,251.97
2023-05-09 22:00:00,9335,1004,Groceries,9,837.96,110.29
2024-01-18 22:00:00,9336,1022,Clothing,5,1522.51,491.02
2023-09-02 17:00:00,9337,1017,Electronics,3,82.67,95.33
2023-04-06 04:00:00,9338,1022,Electronics,2,336.55,201.64
2023-07-30 12:00:00,9339,1017,Clothing,14,1991.87,1487.81
2023-10-22 06:00:00,9340,1014,Furniture,8,1480.41,1441.46
2023-03-08 05:00:00,9341,1014,Furniture,12,955.05,1046.2
2024-01-25 17:00:00,9342,1017,Electronics,17,1278.11,1136.89
2023-04-16 00:00:00,9343,1008,Groceries,16,1700.13,236.52
2023-07-13 16:00:00,9344,1034,Furniture,6,1692.49,905.0
2023-08-27 17:00:00,9345,1026,Groceries,6,683.17,256.99
2023-01-29 22:00:00,9346,1045,Furniture,18,1008.02,586.23
2023-11-22 07:00:00,9347,1030,Clothing,2,1294.21,537.66
2023-06-03 11:00:00,9348,1022,Sports,8,190.2,932.52
2023-10-07 08:00:00,9349,1016,Electronics,14,1894.3,147.15
2023-11-04 00:00:00,9350,1030,Clothing,2,893.85,182.09
2023-03-24 03:00:00,9351,1016,Furniture,17,773.18,926.6
2024-02-08 23:00:00,9352,1038,Electronics,16,1818.85,965.09
2023-12-02 15:00:00,9353,1024,Sports,18,280.66,529.63
2023-06-25 18:00:00,9354,1036,Sports,6,126.56,245.9
2023-03-19 20:00:00,9355,1035,Furniture,17,1385.75,1332.54
2023-03-11 15:00:00,9356,1006,Electronics,18,800.76,107.83
2024-01-22 10:00:00,9357,1004,Furniture,14,1540.73,1084.54
2023-03-14 00:00:00,9358,1018,Sports,10,183.66,235.87
2023-11-15 00:00:00,9359,1006,Clothing,4,798.33,966.94
2023-09-24 19:00:00,9360,1026,Clothing,18,508.88,1005.57
